timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-26 11:22:00,369.28,369.3,369.28,369.29,429.0,369.2634,21,
2026-03-26 11:23:00,369.24,369.24,369.1,369.1,647.0,369.1483,52,
2026-03-26 11:24:00,369.09,369.24,369.07,369.24,4070.0,369.1297,106,
2026-03-26 11:25:00,369.21,369.21,369.16,369.16,276.0,369.1535,26,
2026-03-26 11:26:00,369.08,369.08,368.93,368.93,3708.0,369.0155,336,
2026-03-26 11:27:00,369.08,369.38,369.08,369.38,459.0,369.2046,26,
2026-03-26 11:28:00,369.29,369.29,369.29,369.29,154.0,369.2831,16,
2026-03-26 11:32:00,369.24,369.24,369.24,369.24,258.0,369.249,19,
2026-03-26 11:33:00,369.24,369.24,369.24,369.24,252.0,369.2326,16,
2026-03-26 11:34:00,369.29,369.3,369.29,369.3,971.0,369.2946,36,
2026-03-26 11:35:00,369.11,369.11,369.0,369.0,851.0,369.0498,70,
2026-03-26 11:36:00,368.9,368.9,368.9,368.9,389.0,368.9125,53,
2026-03-26 11:38:00,368.88,368.88,368.85,368.85,836.0,368.8567,54,
2026-03-26 11:39:00,368.88,368.88,368.86,368.86,573.0,368.8725,31,
2026-03-26 11:40:00,368.81,368.81,368.8,368.8,645.0,368.8291,56,
2026-03-26 11:41:00,368.8,368.8,368.8,368.8,445.0,368.8208,36,
2026-03-26 11:42:00,368.8,368.81,368.75,368.75,1527.0,368.7841,82,
2026-03-26 11:44:00,368.8,368.8,368.74,368.75,1058.0,368.7568,49,
2026-03-26 11:45:00,368.85,368.89,368.75,368.75,1232.0,368.8125,70,
2026-03-26 11:46:00,368.72,368.72,368.72,368.72,237.0,368.7577,34,
2026-03-26 11:47:00,368.85,368.85,368.85,368.85,75.0,368.8539,11,
2026-03-26 11:48:00,368.88,368.91,368.88,368.88,1044.0,368.8906,36,
2026-03-26 11:49:00,368.88,368.88,368.88,368.88,477.0,368.8548,45,
2026-03-26 11:50:00,368.73,368.73,368.73,368.73,301.0,368.7378,32,
2026-03-26 11:51:00,368.8,368.8,368.8,368.8,245.0,368.7984,29,
2026-03-26 11:52:00,368.89,368.9,368.89,368.9,368.0,368.8765,23,
2026-03-26 11:53:00,368.9,368.93,368.89,368.93,630.0,368.9009,34,
2026-03-26 11:54:00,368.92,369.0,368.9,369.0,843.0,368.9679,56,
2026-03-26 11:56:00,368.81,368.81,368.75,368.75,1317.0,368.7871,63,
2026-03-26 11:58:00,368.75,368.79,368.7,368.7,2188.0,368.737,108,
2026-03-26 11:59:00,368.7,368.77,368.7,368.77,967.0,368.724,39,
2026-03-26 12:00:00,369.54,370.48,368.32,368.71,52436.902788,369.1951,3254,
2026-03-26 12:01:00,370.0,371.36,368.71,368.71,45803.0,370.2351,4249,
2026-03-26 12:02:00,369.7703,369.7703,368.71,368.8,2135.006731,369.312,248,
2026-03-26 12:03:00,368.8,368.89,368.65,368.89,1982.279085,368.7765,131,
2026-03-26 12:04:00,368.84,368.88,368.7,368.75,578.0,368.7965,37,
2026-03-26 12:05:00,368.75,368.95,368.7,368.7,1367.482292,368.9313,73,
2026-03-26 12:06:00,368.8,368.805,368.77,368.77,495.063224,368.8377,39,
2026-03-26 12:07:00,368.9145,370.35,368.77,368.91,3379.263139,369.7214,231,
2026-03-26 12:08:00,368.9,369.04,368.9,368.9,1543.035224,368.9648,69,
2026-03-26 12:09:00,369.1392,369.15,369.1392,369.15,897.0,369.1261,35,
2026-03-26 12:10:00,368.98,369.12,368.98,369.11,645.0,369.0774,47,
2026-03-26 12:11:00,369.03,369.13,369.0,369.13,721.995788,369.5671,59,
2026-03-26 12:12:00,369.16,369.16,369.1,369.12,1770.0,369.1448,55,
2026-03-26 12:13:00,369.0,369.31,369.0,369.31,6768.0,369.2583,79,
2026-03-26 12:14:00,369.2001,369.34,369.2,369.22,1654.0,369.2755,55,
2026-03-26 12:15:00,369.2,369.2,369.1,369.1023,1168.662349,369.3774,44,
2026-03-26 12:17:00,369.22,369.5,369.22,369.47,3224.216203,369.4087,85,
